race,age,sexe,sterilise,poids,region,freq_soins,cout_moyen
Caniche,0.8,M,1,10.6,Hauts-de-France,1,32.55
Teckel,11.7,F,1,8.8,Nouvelle-Aquitaine,2,498.47
Caniche,5.6,M,1,12.1,Autres,0,56.97
Husky,11.9,F,1,31.0,Occitanie,0,226.78
Yorkshire,9.6,M,1,4.8,Hauts-de-France,2,291.65
Caniche,0.6,F,0,10.4,Occitanie,2,601.14
Husky,12.3,F,1,23.9,Occitanie,4,203.82
Golden Retriever,14.8,F,1,33.8,Autres,4,414.6
Croisé,0.7,M,0,19.7,Nouvelle-Aquitaine,4,147.56
Berger Allemand,11.1,F,0,38.3,Auvergne-Rhône-Alpes,1,567.74
Husky,5.1,F,1,30.7,Île-de-France,1,391.76
Bouledogue français,3.0,M,0,10.2,Île-de-France,0,409.37
Caniche,12.0,F,0,10.1,Auvergne-Rhône-Alpes,2,38.07
Yorkshire,1.6,M,0,4.5,Occitanie,2,60.18
Labrador,11.5,M,1,34.2,Occitanie,1,694.59
Husky,1.7,M,1,27.2,Île-de-France,2,73.08
Labrador,7.9,F,1,30.2,Auvergne-Rhône-Alpes,0,230.86
Berger Allemand,10.7,M,1,31.8,Occitanie,3,1416.47
Labrador,8.6,F,1,34.2,Autres,0,282.88
Croisé,6.3,F,0,19.1,Occitanie,4,66.27
Yorkshire,11.6,F,1,4.9,Auvergne-Rhône-Alpes,0,150.1
Yorkshire,1.1,F,1,5.4,Île-de-France,1,316.04
Croisé,2.3,M,1,15.0,Hauts-de-France,1,178.22
Rottweiler,4.3,M,1,58.5,Nouvelle-Aquitaine,1,648.62
Bouledogue français,12.0,M,1,13.3,Autres,1,166.08
Husky,6.9,M,1,21.6,Nouvelle-Aquitaine,2,167.57
Croisé,5.4,F,1,20.0,Hauts-de-France,4,416.91
Bouledogue français,6.5,M,0,10.6,Nouvelle-Aquitaine,0,146.27
Yorkshire,14.6,F,1,4.6,Nouvelle-Aquitaine,3,255.92
Chihuahua,4.3,F,1,3.4,Auvergne-Rhône-Alpes,0,57.41
Rottweiler,3.1,M,0,43.9,Auvergne-Rhône-Alpes,0,1214.24
Rottweiler,4.7,F,0,55.7,Auvergne-Rhône-Alpes,2,636.82
Berger Allemand,2.0,F,0,33.5,Nouvelle-Aquitaine,2,604.28
Berger Allemand,11.2,M,1,34.5,Île-de-France,4,2548.57
Labrador,3.1,M,1,25.4,Nouvelle-Aquitaine,1,332.33
Croisé,9.7,M,0,20.9,Île-de-France,2,1228.28
Beagle,12.4,F,0,13.9,Hauts-de-France,2,244.6
Teckel,11.6,F,1,8.3,Auvergne-Rhône-Alpes,0,172.43
Caniche,4.5,F,0,11.6,Hauts-de-France,3,76.17
Beagle,7.9,F,0,15.9,Auvergne-Rhône-Alpes,1,301.15
Husky,10.8,M,0,21.1,Autres,1,895.77
Labrador,0.6,M,1,36.4,Autres,1,471.46
Rottweiler,11.3,F,0,50.1,Nouvelle-Aquitaine,3,321.72
Labrador,13.0,M,0,22.3,Auvergne-Rhône-Alpes,4,383.44
Beagle,6.3,F,1,13.4,Autres,2,153.83
Bouledogue français,8.6,M,0,11.1,Occitanie,0,602.88
Croisé,4.8,F,1,21.4,Autres,0,365.45
Rottweiler,13.8,F,1,47.5,Nouvelle-Aquitaine,2,96.53
Caniche,3.3,M,1,9.0,Autres,1,254.34
Golden Retriever,13.4,F,0,40.8,Auvergne-Rhône-Alpes,2,320.11
Yorkshire,14.8,F,0,5.1,Occitanie,0,181.48
Berger Allemand,10.2,F,1,37.4,Auvergne-Rhône-Alpes,1,523.82
Rottweiler,12.5,M,1,54.8,Autres,1,311.51
Yorkshire,11.1,F,0,5.1,Île-de-France,2,286.7
Chihuahua,2.2,F,1,2.8,Nouvelle-Aquitaine,2,157.11
Golden Retriever,14.5,M,0,30.8,Nouvelle-Aquitaine,3,1297.61
Golden Retriever,5.3,M,0,29.5,Auvergne-Rhône-Alpes,0,275.68
Beagle,9.9,F,0,14.8,Autres,3,284.57
Rottweiler,9.0,M,0,33.8,Île-de-France,2,312.43
Teckel,11.7,F,0,7.6,Autres,4,195.85
Caniche,14.0,F,0,12.0,Auvergne-Rhône-Alpes,0,283.25
Rottweiler,6.6,F,1,35.2,Hauts-de-France,1,346.79
Yorkshire,9.2,M,0,3.5,Auvergne-Rhône-Alpes,1,452.5
Berger Allemand,13.2,M,1,33.3,Autres,0,612.56
Rottweiler,14.6,M,1,54.5,Hauts-de-France,0,886.73
Chihuahua,8.9,M,0,3.2,Occitanie,2,602.85
Beagle,1.3,M,1,14.4,Auvergne-Rhône-Alpes,1,196.87
Golden Retriever,8.3,M,1,28.7,Auvergne-Rhône-Alpes,1,514.19
Berger Allemand,4.6,F,1,38.4,Autres,0,172.73
Caniche,0.8,F,0,12.6,Occitanie,2,382.2
Caniche,5.6,M,0,9.6,Nouvelle-Aquitaine,1,743.37
Bouledogue français,0.7,F,0,11.5,Hauts-de-France,4,623.08
Husky,10.0,M,0,34.7,Hauts-de-France,1,469.57
Beagle,7.3,M,1,16.8,Occitanie,2,173.24
Chihuahua,5.2,F,1,2.6,Auvergne-Rhône-Alpes,4,61.94
Beagle,14.4,F,1,13.4,Occitanie,3,787.89
Labrador,11.5,M,1,38.5,Hauts-de-France,1,309.21
Rottweiler,1.7,M,0,41.4,Auvergne-Rhône-Alpes,4,147.76
Berger Allemand,14.1,M,1,40.9,Autres,1,700.05
Caniche,2.6,M,1,9.5,Occitanie,1,86.99
Bouledogue français,4.7,M,0,12.1,Autres,2,362.2
Berger Allemand,1.0,M,1,34.6,Autres,2,1097.64
Teckel,11.4,M,0,8.0,Autres,2,486.13
Rottweiler,2.0,M,0,54.4,Île-de-France,0,1532.62
Labrador,3.3,M,0,29.3,Occitanie,0,423.51
Bouledogue français,10.7,F,1,11.8,Auvergne-Rhône-Alpes,1,222.74
Labrador,9.2,M,1,27.6,Occitanie,0,202.19
Bouledogue français,1.1,F,0,11.8,Autres,2,270.55
Rottweiler,3.9,M,1,51.5,Île-de-France,2,1428.24
Chihuahua,10.3,M,1,3.4,Île-de-France,4,224.66
Croisé,2.9,F,0,16.3,Auvergne-Rhône-Alpes,5,533.64
Berger Allemand,9.3,M,1,28.7,Autres,3,298.79
Rottweiler,5.7,M,1,27.9,Autres,1,88.84
Teckel,14.0,F,0,10.5,Autres,2,356.02
Golden Retriever,7.0,M,1,31.3,Île-de-France,1,337.77
Bouledogue français,12.7,M,1,13.9,Auvergne-Rhône-Alpes,5,373.47
Chihuahua,12.2,F,0,3.2,Nouvelle-Aquitaine,2,34.11
Caniche,9.9,F,0,10.4,Occitanie,3,161.1
Croisé,0.8,M,1,21.2,Autres,0,363.35
Bouledogue français,2.4,F,0,13.8,Occitanie,0,235.64
Husky,4.1,M,1,29.2,Autres,2,194.89
Croisé,1.1,M,1,20.0,Nouvelle-Aquitaine,0,147.08
Labrador,15.0,F,0,34.2,Île-de-France,1,47.2
Yorkshire,6.9,F,0,3.6,Hauts-de-France,0,132.41
Caniche,10.1,M,1,12.1,Nouvelle-Aquitaine,1,816.11
Rottweiler,12.8,M,1,38.5,Auvergne-Rhône-Alpes,1,704.01
Yorkshire,6.4,F,1,3.1,Hauts-de-France,1,45.8
Yorkshire,11.4,M,1,3.6,Nouvelle-Aquitaine,3,220.31
Croisé,6.9,F,1,17.8,Auvergne-Rhône-Alpes,1,269.39
Rottweiler,11.2,M,0,43.8,Hauts-de-France,2,560.57
Yorkshire,10.1,M,1,3.7,Nouvelle-Aquitaine,1,99.93
Labrador,13.4,F,0,28.7,Île-de-France,5,432.11
Teckel,4.1,M,1,9.3,Hauts-de-France,1,265.02
Rottweiler,14.0,F,1,44.7,Autres,2,355.03
Teckel,13.1,M,1,7.8,Autres,1,116.84
Husky,8.1,M,1,29.5,Nouvelle-Aquitaine,2,435.24
Bouledogue français,5.4,M,1,10.4,Occitanie,2,371.62
Bouledogue français,11.0,M,1,9.6,Nouvelle-Aquitaine,1,212.36
Teckel,6.1,M,0,8.8,Hauts-de-France,1,213.21
Chihuahua,10.0,F,0,3.3,Autres,3,177.97
Croisé,11.0,F,1,19.4,Occitanie,4,274.26
Yorkshire,8.1,F,1,4.1,Nouvelle-Aquitaine,2,156.54
Beagle,9.9,M,1,12.7,Île-de-France,2,257.64
Beagle,4.4,M,0,14.0,Île-de-France,1,104.39
Chihuahua,2.0,F,0,3.0,Nouvelle-Aquitaine,1,339.72
Croisé,2.9,F,1,19.8,Autres,0,587.14
Croisé,10.4,M,1,16.8,Nouvelle-Aquitaine,1,630.03
Labrador,14.1,F,1,32.8,Île-de-France,5,440.9
Yorkshire,5.1,F,0,4.0,Hauts-de-France,4,125.31
Bouledogue français,1.6,F,0,8.2,Hauts-de-France,0,246.0
Chihuahua,8.3,M,0,2.8,Nouvelle-Aquitaine,1,58.33
Labrador,7.5,M,1,35.8,Auvergne-Rhône-Alpes,5,907.47
Chihuahua,7.5,M,1,3.5,Hauts-de-France,3,496.48
Rottweiler,4.1,M,0,42.8,Auvergne-Rhône-Alpes,1,298.73
Berger Allemand,4.6,F,0,28.6,Île-de-France,2,96.7
Rottweiler,4.8,F,1,37.9,Auvergne-Rhône-Alpes,1,356.2
Yorkshire,4.8,M,1,4.4,Nouvelle-Aquitaine,2,558.39
Bouledogue français,4.4,M,1,12.2,Occitanie,1,53.27
Berger Allemand,4.2,M,0,29.9,Nouvelle-Aquitaine,0,640.85
Teckel,14.8,M,1,9.6,Île-de-France,3,548.95
Labrador,3.3,M,0,29.8,Hauts-de-France,2,1236.72
Beagle,14.5,M,1,16.9,Occitanie,4,394.38
Husky,1.3,F,0,29.3,Occitanie,1,136.22
Caniche,7.9,M,1,8.8,Hauts-de-France,8,705.26
Croisé,14.9,M,1,17.3,Île-de-France,2,1247.89
Labrador,11.4,M,0,25.6,Occitanie,1,199.39
Beagle,0.8,M,0,13.8,Île-de-France,3,183.61
Labrador,6.5,F,1,27.4,Nouvelle-Aquitaine,0,63.47
Husky,1.1,F,1,17.1,Nouvelle-Aquitaine,2,795.72
Chihuahua,11.6,M,0,3.3,Île-de-France,1,155.36
Rottweiler,1.0,M,1,57.7,Autres,3,586.6
Labrador,6.4,M,0,34.9,Occitanie,1,226.45
Caniche,4.7,M,0,11.0,Auvergne-Rhône-Alpes,0,181.89
Beagle,11.9,M,0,15.3,Auvergne-Rhône-Alpes,2,67.53
Rottweiler,1.3,F,1,49.4,Nouvelle-Aquitaine,3,737.53
Labrador,1.1,F,1,37.6,Auvergne-Rhône-Alpes,2,584.8
Bouledogue français,1.2,M,1,10.5,Occitanie,2,117.85
Berger Allemand,7.8,F,0,37.0,Hauts-de-France,2,314.02
Bouledogue français,8.3,F,1,11.6,Occitanie,1,843.61
Bouledogue français,9.3,M,0,12.5,Autres,7,767.94
Caniche,2.9,M,1,9.1,Auvergne-Rhône-Alpes,1,356.35
Golden Retriever,14.0,F,0,33.5,Nouvelle-Aquitaine,4,227.18
Golden Retriever,9.2,M,1,31.5,Île-de-France,2,280.3
Croisé,5.8,M,1,24.8,Auvergne-Rhône-Alpes,1,91.19
Bouledogue français,11.4,F,0,8.0,Auvergne-Rhône-Alpes,1,437.23
Husky,5.8,F,1,24.7,Nouvelle-Aquitaine,0,157.07
Bouledogue français,7.3,F,0,8.4,Occitanie,2,214.12
Bouledogue français,6.8,M,1,14.2,Auvergne-Rhône-Alpes,3,581.45
Croisé,11.5,M,1,22.5,Autres,1,56.9
Rottweiler,2.1,F,1,36.7,Nouvelle-Aquitaine,0,598.65
Labrador,11.0,M,1,31.1,Île-de-France,2,305.73
Croisé,8.4,F,1,24.7,Occitanie,1,158.89
Yorkshire,4.1,F,1,3.3,Autres,0,35.35
Labrador,4.6,M,1,29.1,Auvergne-Rhône-Alpes,0,334.11
Rottweiler,4.8,M,1,37.7,Île-de-France,0,936.58
Beagle,2.8,M,0,17.0,Île-de-France,1,114.47
Labrador,12.9,F,1,27.8,Auvergne-Rhône-Alpes,3,504.11
Labrador,14.0,F,1,35.9,Occitanie,2,739.16
Husky,12.6,F,0,39.8,Occitanie,3,203.25
Croisé,14.0,M,1,20.1,Île-de-France,2,428.58
Croisé,11.9,M,1,19.5,Auvergne-Rhône-Alpes,4,112.29
Berger Allemand,10.8,F,1,32.0,Hauts-de-France,1,260.18
Labrador,10.9,F,0,31.0,Île-de-France,4,496.01
Caniche,8.7,F,1,9.5,Île-de-France,2,163.18
Yorkshire,13.4,F,1,3.5,Autres,0,49.79
Beagle,5.3,M,1,11.9,Nouvelle-Aquitaine,1,161.43
Bouledogue français,12.5,F,0,14.9,Occitanie,4,38.76
Berger Allemand,12.4,M,1,42.4,Hauts-de-France,1,818.3
Beagle,9.1,M,1,17.5,Auvergne-Rhône-Alpes,5,316.85
Labrador,3.0,F,0,27.4,Île-de-France,0,1074.22
Teckel,9.8,M,0,9.5,Hauts-de-France,2,10.07
Beagle,10.3,M,1,14.4,Occitanie,0,246.28
Croisé,3.0,F,1,14.8,Occitanie,1,386.15
Yorkshire,5.7,M,0,4.0,Hauts-de-France,0,112.64
Golden Retriever,8.5,M,1,32.7,Autres,3,776.66
Golden Retriever,9.2,M,0,31.6,Hauts-de-France,1,253.2
Caniche,8.6,F,1,10.0,Autres,0,255.34
Husky,13.7,F,1,26.5,Île-de-France,2,1339.34
Beagle,5.1,F,0,9.9,Occitanie,3,634.56
Labrador,1.9,M,1,21.1,Île-de-France,3,510.18
Croisé,8.4,F,1,22.7,Nouvelle-Aquitaine,2,407.83
Golden Retriever,3.9,F,0,33.6,Hauts-de-France,0,308.74
Golden Retriever,11.7,F,1,28.3,Auvergne-Rhône-Alpes,5,100.33
Bouledogue français,0.9,M,0,11.8,Nouvelle-Aquitaine,1,331.92
Caniche,11.8,M,1,12.3,Auvergne-Rhône-Alpes,2,445.18
Beagle,8.9,F,0,15.2,Occitanie,2,176.89
Husky,10.4,M,0,25.5,Occitanie,2,709.58
Croisé,6.0,M,1,18.8,Hauts-de-France,1,531.77
Teckel,8.4,M,1,9.6,Autres,0,313.71
Husky,11.9,M,1,29.5,Île-de-France,5,1351.21
Teckel,13.9,M,0,8.1,Nouvelle-Aquitaine,2,116.5
Croisé,6.1,M,0,18.7,Autres,2,181.23
Beagle,1.6,M,1,16.7,Hauts-de-France,2,291.57
Golden Retriever,12.5,M,1,40.6,Hauts-de-France,2,1166.42
Husky,2.7,F,1,30.6,Occitanie,2,663.14
Golden Retriever,1.7,F,1,29.6,Île-de-France,2,866.37
Rottweiler,11.9,F,0,42.5,Nouvelle-Aquitaine,3,370.37
Bouledogue français,3.9,M,1,12.9,Hauts-de-France,1,160.84
Teckel,6.4,F,1,8.4,Auvergne-Rhône-Alpes,0,49.93
Yorkshire,1.6,M,1,5.1,Île-de-France,1,129.46
Croisé,11.6,M,0,22.0,Nouvelle-Aquitaine,2,179.35
Caniche,11.7,M,1,10.7,Hauts-de-France,3,764.73
Yorkshire,7.3,F,1,2.9,Auvergne-Rhône-Alpes,5,176.33
Chihuahua,5.7,M,1,2.9,Autres,1,266.02
Bouledogue français,8.8,M,1,14.0,Hauts-de-France,1,354.5
Croisé,13.5,F,1,19.6,Nouvelle-Aquitaine,1,51.3
Chihuahua,13.7,F,1,3.2,Nouvelle-Aquitaine,3,269.59
Caniche,1.0,M,1,7.9,Autres,2,186.79
Bouledogue français,0.5,F,1,11.9,Nouvelle-Aquitaine,1,390.62
Husky,5.6,F,1,29.6,Occitanie,3,405.25
Golden Retriever,2.5,F,1,31.4,Autres,1,296.23
Caniche,1.5,M,0,12.2,Hauts-de-France,1,88.35
Labrador,9.3,M,1,24.4,Autres,3,234.57
Caniche,4.6,M,0,11.5,Auvergne-Rhône-Alpes,2,55.3
Bouledogue français,10.1,M,0,12.6,Occitanie,3,190.5
Croisé,2.3,F,1,24.4,Occitanie,2,300.45
Bouledogue français,7.5,F,1,10.6,Hauts-de-France,5,309.02
Teckel,13.4,M,0,7.8,Hauts-de-France,2,446.68
Husky,11.4,F,1,28.3,Île-de-France,2,973.35
Husky,8.3,F,1,28.6,Nouvelle-Aquitaine,3,504.52
Chihuahua,7.1,F,1,3.0,Occitanie,1,380.55
Teckel,5.0,F,1,7.1,Occitanie,0,287.92
Rottweiler,4.9,F,0,51.3,Occitanie,0,265.94
Beagle,3.5,F,1,19.2,Hauts-de-France,0,193.1
Caniche,3.6,M,0,10.3,Auvergne-Rhône-Alpes,0,183.98
Bouledogue français,3.7,F,0,12.6,Auvergne-Rhône-Alpes,2,52.94
Berger Allemand,7.2,M,1,39.9,Auvergne-Rhône-Alpes,3,1459.56
Beagle,13.3,F,1,16.2,Île-de-France,1,418.74
Berger Allemand,3.0,F,1,35.5,Auvergne-Rhône-Alpes,0,49.18
Bouledogue français,11.8,F,1,11.6,Auvergne-Rhône-Alpes,2,443.81
Rottweiler,9.6,M,0,50.4,Nouvelle-Aquitaine,2,440.11
Husky,1.5,M,1,36.2,Occitanie,0,393.38
Beagle,5.3,M,0,15.6,Autres,2,299.22
Berger Allemand,8.2,M,0,24.4,Autres,5,453.32
Labrador,1.8,F,1,30.4,Occitanie,2,546.95
Yorkshire,0.9,M,1,3.4,Hauts-de-France,0,64.19
Teckel,5.7,F,1,8.1,Île-de-France,1,140.86
Caniche,3.3,M,1,7.3,Autres,2,238.83
Yorkshire,7.3,F,1,4.2,Auvergne-Rhône-Alpes,3,166.45
Rottweiler,9.4,M,1,53.2,Nouvelle-Aquitaine,1,2186.09
Beagle,10.6,M,1,14.7,Nouvelle-Aquitaine,2,153.01
Beagle,14.9,F,0,15.3,Hauts-de-France,3,35.21
Croisé,4.3,M,0,25.6,Occitanie,1,387.09
Chihuahua,4.4,F,1,3.3,Autres,3,55.82
Bouledogue français,12.2,M,1,9.6,Occitanie,3,324.55
Labrador,9.1,M,1,30.0,Île-de-France,3,2666.39
Teckel,14.8,F,0,6.4,Auvergne-Rhône-Alpes,2,177.26
Husky,13.9,F,1,29.9,Occitanie,2,259.67
Teckel,1.5,F,0,9.1,Hauts-de-France,2,352.51
Chihuahua,1.2,M,1,2.6,Auvergne-Rhône-Alpes,1,302.42
Rottweiler,12.4,M,1,28.5,Nouvelle-Aquitaine,2,120.27
Yorkshire,3.4,M,1,3.9,Autres,1,354.66
Caniche,9.1,M,0,10.8,Île-de-France,1,172.6
Croisé,6.9,F,1,17.4,Hauts-de-France,1,40.94
Rottweiler,1.9,F,0,39.0,Hauts-de-France,2,245.48
Berger Allemand,4.7,F,1,37.4,Hauts-de-France,0,751.92
Husky,3.1,F,1,25.3,Autres,2,309.98
Caniche,2.3,M,1,8.8,Occitanie,0,442.59
Chihuahua,5.9,F,0,2.8,Autres,1,408.16
Husky,10.6,M,1,29.0,Auvergne-Rhône-Alpes,2,537.55
Rottweiler,10.5,F,1,56.9,Nouvelle-Aquitaine,1,131.98
Beagle,6.4,M,1,12.7,Nouvelle-Aquitaine,0,337.96
Croisé,4.1,M,1,16.1,Occitanie,2,219.1
Labrador,1.0,M,0,34.9,Île-de-France,5,151.12
Berger Allemand,3.7,M,1,37.3,Autres,0,910.36
Golden Retriever,3.6,M,1,32.8,Autres,3,304.79
Rottweiler,12.8,F,0,38.9,Autres,3,687.07
Rottweiler,3.6,M,1,52.6,Nouvelle-Aquitaine,0,254.36
Husky,13.7,M,1,28.2,Hauts-de-France,2,1123.29
Berger Allemand,8.2,M,1,36.4,Autres,3,246.33
Labrador,5.9,M,1,27.7,Nouvelle-Aquitaine,1,705.16
Labrador,12.9,M,0,29.1,Nouvelle-Aquitaine,3,215.65
Husky,14.1,M,1,22.8,Occitanie,1,358.44
Yorkshire,4.7,M,1,4.4,Autres,2,192.28
Berger Allemand,4.8,M,1,43.8,Île-de-France,1,605.6
Rottweiler,4.1,F,1,52.4,Hauts-de-France,1,186.64
Rottweiler,13.8,M,1,50.1,Auvergne-Rhône-Alpes,2,1015.77
Labrador,10.8,M,1,31.9,Auvergne-Rhône-Alpes,2,577.71
Caniche,8.6,F,1,10.1,Autres,2,180.17
Golden Retriever,5.8,M,1,25.9,Hauts-de-France,1,495.54
Rottweiler,3.4,M,1,52.4,Autres,1,656.12
Bouledogue français,13.8,F,1,11.2,Autres,0,220.81
Labrador,13.1,M,0,29.3,Auvergne-Rhône-Alpes,2,1007.17
Chihuahua,9.5,M,0,3.3,Auvergne-Rhône-Alpes,4,154.99
Golden Retriever,14.6,F,0,35.6,Hauts-de-France,3,190.5
Bouledogue français,7.3,F,0,12.0,Hauts-de-France,2,147.3
Berger Allemand,6.6,F,1,28.5,Occitanie,2,217.0
Teckel,5.9,F,1,6.1,Auvergne-Rhône-Alpes,2,121.42
Berger Allemand,12.6,F,0,35.2,Nouvelle-Aquitaine,4,431.42
Teckel,9.2,M,0,7.4,Hauts-de-France,3,73.89
Teckel,6.3,M,1,10.1,Auvergne-Rhône-Alpes,0,669.75
Rottweiler,9.2,M,1,59.0,Auvergne-Rhône-Alpes,1,166.83
Golden Retriever,3.9,F,1,28.2,Île-de-France,2,668.68
Rottweiler,8.3,F,0,46.0,Île-de-France,1,1584.89
Teckel,6.8,M,1,8.3,Occitanie,0,118.83
Bouledogue français,4.6,M,0,12.3,Autres,0,54.84
Rottweiler,13.5,F,0,53.1,Autres,0,592.22
Teckel,1.0,F,1,10.3,Occitanie,1,117.78
Beagle,7.6,F,0,15.5,Nouvelle-Aquitaine,2,1154.72
Yorkshire,7.4,F,1,3.1,Occitanie,2,63.82
Rottweiler,14.7,M,1,39.8,Autres,3,534.51
Beagle,2.1,F,1,17.5,Hauts-de-France,0,45.55
Berger Allemand,2.8,F,0,34.8,Île-de-France,0,484.08
Chihuahua,7.3,F,0,3.8,Hauts-de-France,1,220.06
Bouledogue français,6.3,F,1,13.3,Autres,1,104.39
Labrador,5.1,M,1,40.0,Nouvelle-Aquitaine,0,919.66
Beagle,10.0,F,0,18.3,Île-de-France,2,537.63
Rottweiler,5.7,M,0,45.7,Île-de-France,1,83.15
Husky,8.4,F,0,34.0,Nouvelle-Aquitaine,3,14.82
Beagle,14.5,M,0,14.5,Occitanie,2,221.15
Rottweiler,6.2,F,1,49.1,Île-de-France,0,394.34
Yorkshire,11.6,F,1,3.4,Hauts-de-France,4,89.74
Golden Retriever,8.7,M,0,31.4,Nouvelle-Aquitaine,3,878.56
Husky,10.1,M,1,28.9,Autres,1,457.0
Teckel,4.2,F,1,6.4,Auvergne-Rhône-Alpes,1,67.92
Chihuahua,10.8,M,1,2.6,Île-de-France,2,175.96
Rottweiler,9.1,F,1,48.8,Occitanie,5,490.65
Caniche,10.5,F,1,9.7,Auvergne-Rhône-Alpes,3,144.26
Caniche,8.7,M,0,9.2,Hauts-de-France,0,415.59
Husky,4.4,F,0,32.4,Île-de-France,1,176.26
Berger Allemand,2.5,M,1,41.6,Hauts-de-France,0,197.59
Caniche,14.9,F,0,11.1,Hauts-de-France,1,95.12
Rottweiler,13.3,F,0,37.3,Occitanie,2,1125.82
Croisé,2.0,F,1,18.9,Auvergne-Rhône-Alpes,1,341.58
Teckel,5.9,M,0,7.6,Île-de-France,1,153.62
Beagle,11.5,M,0,12.3,Hauts-de-France,1,223.02
Husky,9.0,F,0,28.1,Île-de-France,2,644.63
Chihuahua,13.8,F,0,3.6,Île-de-France,0,258.09
Rottweiler,0.7,M,0,36.5,Auvergne-Rhône-Alpes,0,546.24
Caniche,11.5,F,1,11.1,Île-de-France,3,1540.57
Chihuahua,9.4,M,1,3.3,Auvergne-Rhône-Alpes,0,91.74
Rottweiler,14.9,M,0,38.3,Hauts-de-France,4,1049.67
Croisé,9.6,F,1,22.4,Hauts-de-France,1,519.38
Bouledogue français,11.0,F,1,11.1,Île-de-France,3,363.17
Golden Retriever,6.2,M,0,33.2,Autres,1,136.8
Golden Retriever,4.4,F,0,36.8,Île-de-France,1,512.45
Golden Retriever,5.7,F,0,33.9,Autres,1,117.32
Rottweiler,14.4,F,0,46.9,Autres,1,207.29
Rottweiler,3.1,F,0,47.0,Île-de-France,1,283.83
Teckel,10.9,M,1,9.3,Hauts-de-France,1,350.94
Yorkshire,9.8,M,1,3.7,Île-de-France,0,193.9
Golden Retriever,8.0,F,1,28.9,Autres,3,376.87
Yorkshire,2.9,M,0,4.7,Autres,1,89.51
Chihuahua,9.6,F,1,3.0,Île-de-France,3,203.76
Husky,7.3,M,1,33.5,Île-de-France,3,198.9
Rottweiler,6.4,F,1,43.0,Autres,5,1168.76
Labrador,2.6,M,1,32.0,Hauts-de-France,0,211.81
Rottweiler,14.7,F,1,32.6,Hauts-de-France,3,376.93
Labrador,12.1,F,0,36.1,Occitanie,4,735.82
Bouledogue français,4.7,F,1,12.2,Nouvelle-Aquitaine,1,103.27
Golden Retriever,13.6,M,0,27.7,Auvergne-Rhône-Alpes,1,187.37
Caniche,3.1,M,0,11.1,Nouvelle-Aquitaine,1,326.4
Beagle,9.9,F,0,18.1,Hauts-de-France,2,155.64
Croisé,11.7,M,0,22.9,Autres,3,255.46
Chihuahua,13.1,M,0,3.0,Occitanie,4,117.18
Chihuahua,2.1,M,1,3.1,Auvergne-Rhône-Alpes,3,53.15
Croisé,10.9,F,1,17.8,Île-de-France,6,97.3
Caniche,4.1,M,1,9.6,Île-de-France,1,344.31
Golden Retriever,11.8,M,0,32.3,Occitanie,0,179.33
Caniche,1.2,M,0,9.2,Occitanie,1,202.53
Labrador,12.0,F,0,24.7,Occitanie,0,108.31
Golden Retriever,1.5,M,1,31.7,Auvergne-Rhône-Alpes,2,513.19
Rottweiler,14.9,F,1,49.6,Île-de-France,0,2237.11
Berger Allemand,12.2,M,1,38.6,Occitanie,1,405.21
Rottweiler,9.9,M,1,46.7,Auvergne-Rhône-Alpes,1,601.4
Beagle,5.6,M,1,14.4,Île-de-France,0,84.1
Yorkshire,4.0,M,0,3.6,Auvergne-Rhône-Alpes,2,201.01
Husky,14.1,M,0,33.1,Auvergne-Rhône-Alpes,7,635.18
Golden Retriever,11.3,M,0,31.1,Autres,4,443.88
Labrador,6.5,M,1,27.5,Autres,1,293.47
Berger Allemand,11.2,F,1,24.8,Nouvelle-Aquitaine,3,464.16
Chihuahua,6.7,M,1,2.9,Hauts-de-France,1,440.69
Labrador,2.5,F,0,27.5,Nouvelle-Aquitaine,0,160.63
Berger Allemand,9.1,F,1,41.5,Hauts-de-France,3,1081.95
Chihuahua,8.3,F,1,2.4,Auvergne-Rhône-Alpes,3,16.82
Rottweiler,14.2,F,1,50.7,Autres,2,93.94
Berger Allemand,0.8,M,1,32.4,Autres,0,509.88
Croisé,1.1,M,0,19.0,Nouvelle-Aquitaine,2,817.71
Bouledogue français,9.3,F,1,13.1,Occitanie,5,90.54
Labrador,4.9,M,1,27.6,Hauts-de-France,0,154.64
Teckel,10.8,M,0,8.2,Hauts-de-France,5,430.88
Berger Allemand,12.2,M,1,49.2,Auvergne-Rhône-Alpes,2,1104.91
Chihuahua,11.4,M,1,3.3,Île-de-France,2,140.38
Caniche,10.7,M,1,10.3,Autres,2,203.96
Yorkshire,9.5,M,1,3.5,Auvergne-Rhône-Alpes,2,265.86
Beagle,13.9,F,0,17.0,Auvergne-Rhône-Alpes,3,874.06
Golden Retriever,7.2,M,0,28.6,Auvergne-Rhône-Alpes,1,106.43
Golden Retriever,4.6,M,0,27.0,Nouvelle-Aquitaine,0,247.91
Labrador,11.0,F,0,35.2,Nouvelle-Aquitaine,2,362.9
Berger Allemand,10.0,M,1,32.5,Occitanie,0,534.89
Rottweiler,8.6,F,1,44.0,Hauts-de-France,3,1345.96
Berger Allemand,6.8,M,1,37.9,Île-de-France,1,630.11
Bouledogue français,12.7,F,1,12.5,Île-de-France,5,1080.99
Teckel,8.3,M,0,6.7,Autres,2,300.28
Chihuahua,4.1,F,1,3.4,Autres,2,47.62
